Year_of_Release,Publisher,Critic_Score,Critic_Count,User_Score,User_Count,Developer,Franchise,Critic_Count_Log,User_Count_Log,Genre_Action,Genre_Adventure,Genre_Fighting,Genre_Misc,Genre_Platform,Genre_Puzzle,Genre_Racing,Genre_Role-Playing,Genre_Shooter,Genre_Simulation,Genre_Sports,Genre_Strategy,Platform_3DS,Platform_DC,Platform_DS,Platform_GBA,Platform_GC,Platform_PC,Platform_PS,Platform_PS2,Platform_PS3,Platform_PS4,Platform_PSP,Platform_PSV,Platform_Wii,Platform_WiiU,Platform_X360,Platform_XB,Platform_XOne,Rating_E,Rating_E10+,Rating_K-A,Rating_M,Rating_RP,Rating_T,Rating_Unknown,Decade_1990s,Decade_2000s,Decade_2010s
2006,67,62.0,27,7.5,27,991,6,3.332204510175204,3.332204510175204,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
2009,68,67.0,53,7.2,50,382,6,3.9889840465642745,3.9318256327243257,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
2007,45,60.0,34,7.1,52,783,6,3.555348061489413,3.970291913552122,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
2010,273,79.0,33,5.2,213,185,6,3.5263605246161616,5.365976015021851,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2008,68,75.0,32,7.8,15,368,6,3.49650756146648,2.772588722239781,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2012,166,61.0,70,4.8,80,728,6,4.262679877041316,4.394449154672439,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
2013,258,66.0,45,6.5,621,12,6,3.828641396489095,6.432940092739179,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
2005,231,51.0,45,6.2,24,834,6,3.828641396489095,3.218875824868201,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
2016,199,78.0,57,8.0,569,936,6,4.060443010546419,6.345636360828596,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
2009,11,54.0,4,7.5,27,42,6,1.6094379124341005,3.332204510175204,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2005,68,54.0,26,7.2,22,1023,6,3.295836866004329,3.1354942159291497,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
2005,228,81.0,15,7.3,26,997,6,2.772588722239781,3.295836866004329,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2004,140,76.0,43,8.3,26,673,6,3.784189633918261,3.295836866004329,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
2011,140,67.0,5,6.8,4,648,6,1.791759469228055,1.6094379124341005,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2003,228,57.0,21,7.5,27,1110,6,3.091042453358316,3.332204510175204,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2011,45,66.0,27,6.2,25,264,6,3.332204510175204,3.258096538021482,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
2001,185,80.0,21,8.3,29,872,6,3.091042453358316,3.4011973816621555,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2006,11,75.0,10,7.5,27,340,6,2.3978952727983707,3.332204510175204,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2014,258,97.0,14,7.9,764,1051,3,2.70805020110221,6.639875833826536,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
2001,273,70.0,14,7.5,6,1001,6,2.70805020110221,1.9459101490553128,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2008,273,85.0,34,5.8,1345,1333,6,3.555348061489413,7.204892510204673,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
2016,58,48.0,43,3.8,212,329,6,3.784189633918261,5.3612921657094255,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
2008,38,59.0,5,7.5,27,1031,6,1.791759469228055,3.332204510175204,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2006,231,55.0,46,5.8,30,498,6,3.8501476017100575,3.4339872044851463,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2015,276,65.0,14,7.7,90,1204,6,2.70805020110221,4.51085950651685,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
2003,137,61.0,26,9.2,6,168,6,3.295836866004329,1.9459101490553128,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
2005,228,69.0,12,8.1,20,854,6,2.5649493574615367,3.044522437723423,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2004,285,47.0,11,7.5,27,1098,6,2.4849066497880004,3.332204510175204,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2011,228,77.0,49,8.3,340,1116,6,3.912023005428146,5.831882477283517,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
2014,180,91.0,69,8.1,1107,471,6,4.248495242049359,7.010311867307229,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
2006,185,69.0,21,7.6,50,540,7,3.091042453358316,3.9318256327243257,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2005,258,44.0,14,7.5,27,238,6,2.70805020110221,3.332204510175204,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
2004,273,65.0,24,8.6,12,1368,6,3.218875824868201,2.5649493574615367,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2006,273,61.0,12,7.4,16,1341,6,2.5649493574615367,2.833213344056216,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
2009,194,65.0,6,7.5,27,920,6,1.9459101490553128,3.332204510175204,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2003,231,61.0,31,7.7,9,1087,6,3.4657359027997265,2.302585092994046,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
2011,58,53.0,6,7.5,27,21,6,1.9459101490553128,3.332204510175204,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
2012,185,80.0,40,8.2,89,690,7,3.713572066704308,4.499809670330265,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
2010,180,72.0,49,7.9,35,498,6,3.912023005428146,3.58351893845611,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
2009,236,61.0,19,4.0,6,14,6,2.995732273553991,1.9459101490553128,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2014,185,80.0,68,8.8,206,540,6,4.23410650459726,5.332718793265369,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
2008,45,42.0,28,5.5,33,1163,6,3.367295829986474,3.5263605246161616,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2007,231,84.0,50,8.4,183,611,6,3.9318256327243257,5.214935757608986,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2016,239,83.0,55,6.1,684,403,6,4.02535169073515,6.529418838262226,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
2003,168,76.0,22,7.5,27,797,6,3.1354942159291497,3.332204510175204,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2008,26,79.0,29,8.5,11,1362,6,3.4011973816621555,2.4849066497880004,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2003,273,79.0,28,8.9,148,762,6,3.367295829986474,5.003946305945459,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2008,68,55.0,4,7.5,27,368,6,1.6094379124341005,3.332204510175204,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2008,255,80.0,32,8.7,27,26,6,3.49650756146648,3.332204510175204,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2011,52,63.0,28,7.0,24,1371,6,3.367295829986474,3.218875824868201,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
2002,123,62.0,14,7.5,27,1249,6,2.70805020110221,3.332204510175204,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2010,258,74.0,79,7.8,458,10,6,4.382026634673881,6.129050210060545,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
2001,254,49.0,19,5.4,9,345,6,2.995732273553991,2.302585092994046,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
2000,123,71.0,11,7.5,27,253,6,2.4849066497880004,3.332204510175204,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2008,151,92.0,10,7.7,45,548,6,2.3978952727983707,3.828641396489095,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2011,153,79.0,15,8.0,15,361,6,2.772588722239781,2.772588722239781,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
2015,180,63.0,32,6.3,60,131,6,3.49650756146648,4.110873864173311,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
2002,166,83.0,20,8.5,20,230,6,3.044522437723423,3.044522437723423,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
2007,273,86.0,58,8.1,89,1029,6,4.07753744390572,4.499809670330265,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
2010,43,45.0,39,5.8,89,254,6,3.688879454113936,4.499809670330265,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
2005,11,61.0,32,4.0,6,28,6,3.49650756146648,1.9459101490553128,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2006,11,53.0,38,8.1,7,1422,6,3.6635616461296463,2.079441541679836,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
2002,212,41.0,5,4.3,12,335,6,1.791759469228055,2.5649493574615367,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2003,11,80.0,12,9.4,5,766,6,2.5649493574615367,1.791759469228055,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2002,168,60.0,20,9.1,16,797,6,3.044522437723423,2.833213344056216,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2003,228,72.0,32,9.2,5,1415,6,3.49650756146648,1.791759469228055,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
2003,67,78.0,23,8.2,38,991,6,3.1780538303479458,3.6635616461296463,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2005,41,70.0,39,8.1,36,528,6,3.688879454113936,3.610917912644224,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
2001,68,58.0,4,7.5,27,116,6,1.6094379124341005,3.332204510175204,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2010,68,75.0,30,7.0,24,368,6,3.4339872044851463,3.218875824868201,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
2016,68,84.0,50,5.5,201,389,1,3.9318256327243257,5.308267697401205,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True
1999,8,43.0,7,6.3,4,37,6,2.079441541679836,1.6094379124341005,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
2006,68,70.0,6,7.5,15,438,6,1.9459101490553128,2.772588722239781,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2006,224,62.0,17,7.5,27,1093,6,2.8903717578961645,3.332204510175204,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
2007,180,77.0,30,7.3,15,614,6,3.4339872044851463,2.772588722239781,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2001,69,53.0,4,5.8,4,1293,6,1.6094379124341005,1.6094379124341005,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2006,68,59.0,32,4.9,60,386,6,3.49650756146648,4.110873864173311,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
2006,228,68.0,18,8.5,23,1155,6,2.9444389791664403,3.1780538303479458,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2004,49,31.0,5,7.5,27,965,6,1.791759469228055,3.332204510175204,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
2002,81,48.0,18,7.5,4,471,6,2.9444389791664403,1.6094379124341005,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
2009,255,71.0,54,6.4,64,1221,6,4.007333185232471,4.174387269895637,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
2012,255,85.0,60,7.6,88,1420,6,4.110873864173311,4.48863636973214,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
2004,185,89.0,50,9.0,132,872,6,3.9318256327243257,4.890349128221754,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2010,31,84.0,81,8.1,769,899,6,4.406719247264253,6.646390514847729,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
2000,228,89.0,21,9.1,33,1155,6,3.091042453358316,3.5263605246161616,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2007,285,60.0,8,6.4,15,702,6,2.19722457733622,2.772588722239781,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2010,11,55.0,4,7.5,27,893,6,1.6094379124341005,3.332204510175204,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
2006,25,69.0,39,7.2,31,357,6,3.688879454113936,3.4657359027997265,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
2000,68,85.0,10,7.8,5,386,1,2.3978952727983707,1.791759469228055,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2008,52,65.0,12,7.5,27,927,6,2.5649493574615367,3.332204510175204,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2004,45,83.0,11,7.1,50,264,6,2.4849066497880004,3.9318256327243257,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2002,68,91.0,19,8.6,27,386,6,2.995732273553991,3.332204510175204,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2013,258,87.0,23,4.9,150,1380,6,3.1780538303479458,5.017279836814924,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
2007,52,63.0,6,7.7,9,566,6,1.9459101490553128,2.302585092994046,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2010,41,80.0,54,6.7,178,187,6,4.007333185232471,5.187385805840755,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
2007,228,82.0,28,7.9,14,1305,6,3.367295829986474,2.70805020110221,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2007,68,78.0,20,7.3,29,774,6,3.044522437723423,3.4011973816621555,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2015,11,86.0,81,6.0,1079,218,6,4.406719247264253,6.984716320118265,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
2005,273,70.0,19,7.4,21,1108,6,2.995732273553991,3.091042453358316,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
2003,231,87.0,47,8.2,241,843,6,3.8712010109078903,5.488937726156687,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2005,11,71.0,20,9.3,4,1122,6,3.044522437723423,1.6094379124341005,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False
2007,164,19.0,5,2.7,28,320,6,1.791759469228055,3.367295829986474,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2008,255,79.0,18,8.5,18,1420,6,2.9444389791664403,2.9444389791664403,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2015,288,74.0,58,7.9,1287,1261,6,4.07753744390572,7.160845906664299,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
2006,168,69.0,17,7.7,7,126,6,2.8903717578961645,2.079441541679836,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2005,273,82.0,41,8.2,68,1332,6,3.737669618283368,4.23410650459726,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2008,228,60.0,50,7.8,238,1155,6,3.9318256327243257,5.476463551931511,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
2016,124,73.0,12,6.3,15,625,6,2.5649493574615367,2.772588722239781,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
2015,166,84.0,101,6.4,2438,16,6,4.624972813284271,7.79934339821592,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
2010,55,47.0,14,6.5,6,325,6,2.70805020110221,1.9459101490553128,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
2002,167,53.0,17,8.4,8,178,6,2.8903717578961645,2.19722457733622,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2008,252,82.0,16,8.8,36,447,6,2.833213344056216,3.610917912644224,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2009,185,80.0,33,7.4,52,872,6,3.5263605246161616,3.970291913552122,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2005,63,60.0,25,8.0,4,810,6,3.258096538021482,1.6094379124341005,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
2003,149,79.0,41,7.2,15,956,6,3.737669618283368,2.772588722239781,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
2003,68,64.0,27,8.2,11,1399,6,3.332204510175204,2.4849066497880004,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
2005,25,85.0,41,8.3,375,994,6,3.737669618283368,5.929589143389895,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
