Global_Sales
0.79
0.17
0.61
0.2
5.1
0.45
0.16
0.01
0.52
0.16
0.02
0.05
0.02
0.7
0.27
0.16
2.19
0.13
0.01
0.18
0.25
0.04
1.44
0.07
0.22
0.35
0.83
0.15
0.71
0.07
0.34
0.19
0.47
0.15
0.09
1.34
0.39
0.77
0.27
0.21
0.51
0.23
0.46
2.47
1.45
0.04
0.02
0.88
0.5
0.6
0.33
0.08
0.1
0.03
0.55
0.61
0.13
0.72
0.71
5.39
0.64
0.02
0.31
0.09
0.05
0.06
0.38
0.04
0.43
0.08
0.76
2.89
0.76
0.84
0.04
0.15
0.51
0.32
1.17
0.17
0.04
0.2
0.89
0.15
1.15
0.47
0.3
0.62
0.04
0.05
0.09
0.31
0.11
0.08
0.1
0.25
0.14
1.65
0.27
0.12
0.16
0.13
1.57
0.66
0.56
0.18
4.8
0.95
0.28
0.53
0.72
0.06
1.02
0.12
0.1
1.82
0.99
1.07
0.24
0.11
8.27
0.45
0.06
0.37
0.31
0.19
3.83
0.1
0.89
1.3
0.06
0.2
2.43
0.18
11.66
0.1
0.57
0.02
0.09
0.48
0.28
0.94
0.09
0.36
0.13
0.59
0.79
0.04
0.05
0.56
0.24
0.02
2.77
0.01
0.15
0.66
0.46
0.18
0.6
0.07
0.47
0.06
0.05
0.41
0.55
0.1
0.04
0.51
0.72
0.14
0.06
0.08
0.11
6.34
0.01
0.3
0.05
82.53
0.06
1.56
0.09
0.08
5.26
0.22
0.55
1.45
1.26
0.28
0.79
1.46
0.13
0.1
4.23
0.25
1.6
0.08
0.15
0.12
0.72
0.1
0.74
2.24
0.52
0.2
0.06
0.09
0.05
0.21
0.04
0.72
0.03
0.25
0.3
0.03
0.01
0.52
0.44
0.03
0.07
0.43
0.12
0.29
0.15
0.16
0.1
1.94
0.14
2.42
0.09
0.07
1.34
0.28
0.35
0.16
0.6
1.3
0.07
0.19
0.25
0.42
0.08
0.03
0.39
0.77
0.16
0.1
0.27
0.48
2.08
0.23
0.38
0.39
1.62
0.59
0.03
2.43
0.23
0.11
0.02
0.39
0.09
0.19
1.59
0.1
1.2
0.1
0.33
0.08
0.97
0.2
0.5
4.21
0.04
0.04
0.03
0.14
1.09
0.06
1.02
0.44
1.07
1.27
0.29
0.02
0.05
0.55
0.5
0.01
0.51
0.15
0.39
0.84
0.19
0.23
0.06
0.42
0.48
0.03
0.08
0.4
0.02
0.21
0.02
0.18
0.05
0.04
0.37
0.31
5.78
0.6
0.06
0.08
0.02
